airport,date,day,month,year,temp_max,temp_min
MKO,5-18-2015,18,5,2015,77,59,
MKO,5-19-2015,19,5,2015,78,58,
MKO,5-20-2015,20,5,2015,79,62,
MKO,5-21-2015,21,5,2015,82,65,
MKT,5-12-2015,12,5,2015,61,41,
MKT,5-13-2015,13,5,2015,69,53,
MKT,5-14-2015,14,5,2015,57,52,
MKT,5-15-2015,15,5,2015,67,55,
MKT,5-16-2015,16,5,2015,80,64,
MKT,5-17-2015,17,5,2015,81,53,
MKT,5-18-2015,18,5,2015,61,42,
MKT,5-19-2015,19,5,2015,67,45,
MKT,5-20-2015,20,5,2015,70,51,
MKT,5-21-2015,21,5,2015,71,55,
MLB,5-12-2015,12,5,2015,85,73,
MLB,5-13-2015,13,5,2015,85,73,
MLB,5-14-2015,14,5,2015,85,73,
MLB,5-15-2015,15,5,2015,84,72,
MLB,5-16-2015,16,5,2015,85,71,
MLB,5-17-2015,17,5,2015,88,72,
MLB,5-18-2015,18,5,2015,87,72,
MLB,5-19-2015,19,5,2015,86,72,
MLB,5-20-2015,20,5,2015,89,73,
MLB,5-21-2015,21,5,2015,90,73,
MLC,5-12-2015,12,5,2015,75,55,
MLC,5-13-2015,13,5,2015,72,64,
MLC,5-14-2015,14,5,2015,82,67,
MLC,5-15-2015,15,5,2015,77,67,
MLC,5-16-2015,16,5,2015,81,69,
MLC,5-17-2015,17,5,2015,81,67,
MLC,5-18-2015,18,5,2015,79,62,
MLC,5-19-2015,19,5,2015,80,61,
MLC,5-20-2015,20,5,2015,80,64,
MLC,5-21-2015,21,5,2015,82,67,
MLI,5-12-2015,12,5,2015,64,40,
MLI,5-13-2015,13,5,2015,70,49,
MLI,5-14-2015,14,5,2015,68,58,
MLI,5-15-2015,15,5,2015,81,60,
MLI,5-16-2015,16,5,2015,82,66,
MLI,5-17-2015,17,5,2015,82,63,
MLI,5-18-2015,18,5,2015,73,49,
MLI,5-19-2015,19,5,2015,69,47,
MLI,5-20-2015,20,5,2015,73,50,
MLI,5-21-2015,21,5,2015,75,55,
MLS,5-12-2015,12,5,2015,64,39,
MLS,5-13-2015,13,5,2015,72,46,
MLS,5-14-2015,14,5,2015,68,48,
MLS,5-15-2015,15,5,2015,70,49,
MLS,5-16-2015,16,5,2015,68,45,
MLS,5-17-2015,17,5,2015,53,33,
MLS,5-18-2015,18,5,2015,60,38,
MLS,5-19-2015,19,5,2015,66,43,
MLS,5-20-2015,20,5,2015,69,47,
MLS,5-21-2015,21,5,2015,75,49,
MLT,5-12-2015,12,5,2015,74,49,
MLT,5-13-2015,13,5,2015,58,37,
MLT,5-14-2015,14,5,2015,68,43,
MLT,5-15-2015,15,5,2015,74,47,
MLT,5-16-2015,16,5,2015,71,47,
MLT,5-17-2015,17,5,2015,72,48,
MLT,5-18-2015,18,5,2015,75,52,
MLT,5-19-2015,19,5,2015,74,54,
MLT,5-20-2015,20,5,2015,68,46,
MLT,5-21-2015,21,5,2015,67,50,
MLU,5-12-2015,12,5,2015,76,63,
MLU,5-13-2015,13,5,2015,86,69,
MLU,5-14-2015,14,5,2015,85,69,
MLU,5-15-2015,15,5,2015,83,71,
MLU,5-16-2015,16,5,2015,89,74,
MLU,5-17-2015,17,5,2015,90,73,
MLU,5-18-2015,18,5,2015,85,71,
MLU,5-19-2015,19,5,2015,86,69,
MLU,5-20-2015,20,5,2015,88,68,
MLU,5-21-2015,21,5,2015,90,70,
MOB,5-12-2015,12,5,2015,86,68,
MOB,5-13-2015,13,5,2015,89,70,
MOB,5-14-2015,14,5,2015,88,72,
MOB,5-15-2015,15,5,2015,83,72,
MOB,5-16-2015,16,5,2015,83,73,
MOB,5-17-2015,17,5,2015,85,73,
MOB,5-18-2015,18,5,2015,86,72,
MOB,5-19-2015,19,5,2015,88,70,
MOB,5-20-2015,20,5,2015,86,71,
MOB,5-21-2015,21,5,2015,89,72,
MOD,5-12-2015,12,5,2015,75,50,
MOD,5-13-2015,13,5,2015,73,52,
MOD,5-14-2015,14,5,2015,65,50,
MOD,5-15-2015,15,5,2015,73,50,
MOD,5-16-2015,16,5,2015,78,52,
MOD,5-17-2015,17,5,2015,79,52,
MOD,5-18-2015,18,5,2015,81,52,
MOD,5-19-2015,19,5,2015,81,53,
MOD,5-20-2015,20,5,2015,82,53,
MOD,5-21-2015,21,5,2015,78,53,
MOT,5-12-2015,12,5,2015,62,41,
MOT,5-13-2015,13,5,2015,58,43,
MOT,5-14-2015,14,5,2015,59,46,
MOT,5-15-2015,15,5,2015,68,49,
MOT,5-16-2015,16,5,2015,65,48,
MOT,5-17-2015,17,5,2015,49,33,
MOT,5-18-2015,18,5,2015,57,37,
MOT,5-19-2015,19,5,2015,65,42,
MOT,5-20-2015,20,5,2015,67,47,
MOT,5-21-2015,21,5,2015,69,51,
MPO,5-12-2015,12,5,2015,77,47,
MPO,5-13-2015,13,5,2015,55,39,
MPO,5-14-2015,14,5,2015,66,43,
MPO,5-15-2015,15,5,2015,68,53,
MPO,5-16-2015,16,5,2015,72,54,
MPO,5-17-2015,17,5,2015,71,55,
MPO,5-18-2015,18,5,2015,69,55,
MPO,5-19-2015,19,5,2015,71,55,
MPO,5-20-2015,20,5,2015,69,47,
MPO,5-21-2015,21,5,2015,70,49,
MPV,5-12-2015,12,5,2015,76,46,
MPV,5-13-2015,13,5,2015,56,35,
MPV,5-14-2015,14,5,2015,65,40,
MPV,5-15-2015,15,5,2015,69,46,
MPV,5-16-2015,16,5,2015,63,49,
MPV,5-17-2015,17,5,2015,71,50,
MPV,5-18-2015,18,5,2015,76,55,
MPV,5-19-2015,19,5,2015,71,56,
MPV,5-20-2015,20,5,2015,66,45,
MPV,5-21-2015,21,5,2015,69,49,
MRB,5-12-2015,12,5,2015,85,52,
MRB,5-13-2015,13,5,2015,67,44,
MRB,5-14-2015,14,5,2015,73,50,
MRB,5-15-2015,15,5,2015,77,58,
MRB,5-16-2015,16,5,2015,83,62,
MRB,5-17-2015,17,5,2015,80,60,
MRB,5-18-2015,18,5,2015,82,64,
MRB,5-19-2015,19,5,2015,83,58,
MRB,5-20-2015,20,5,2015,80,54,
MRB,5-21-2015,21,5,2015,80,55,
MRF,5-12-2015,12,5,2015,69,51,
MRF,5-13-2015,13,5,2015,76,48,
MRF,5-14-2015,14,5,2015,82,51,
MRF,5-15-2015,15,5,2015,80,53,
MRF,5-16-2015,16,5,2015,82,48,
MRF,5-17-2015,17,5,2015,79,49,
MRF,5-18-2015,18,5,2015,84,52,
MRF,5-19-2015,19,5,2015,81,53,
MRF,5-20-2015,20,5,2015,81,53,
MRF,5-21-2015,21,5,2015,85,54,
MRH,5-12-2015,12,5,2015,78,67,
MRH,5-13-2015,13,5,2015,76,61,
MRH,5-14-2015,14,5,2015,73,59,
MRH,5-15-2015,15,5,2015,76,65,
MRH,5-16-2015,16,5,2015,77,67,
MRH,5-17-2015,17,5,2015,78,67,
MRH,5-18-2015,18,5,2015,78,66,
MRH,5-19-2015,19,5,2015,78,67,
MRH,5-20-2015,20,5,2015,77,64,
MRH,5-21-2015,21,5,2015,75,65,
MRY,5-12-2015,12,5,2015,57,49,
MRY,5-13-2015,13,5,2015,63,52,
MRY,5-14-2015,14,5,2015,60,51,
MRY,5-15-2015,15,5,2015,59,51,
MRY,5-16-2015,16,5,2015,58,51,
MRY,5-17-2015,17,5,2015,58,50,
MRY,5-18-2015,18,5,2015,60,51,
MRY,5-19-2015,19,5,2015,60,51,
MRY,5-20-2015,20,5,2015,58,51,
MRY,5-21-2015,21,5,2015,60,51,
MSL,5-12-2015,12,5,2015,81,52,
MSL,5-13-2015,13,5,2015,82,56,
MSL,5-14-2015,14,5,2015,84,65,
MSL,5-15-2015,15,5,2015,83,66,
MSL,5-16-2015,16,5,2015,83,67,
MSL,5-17-2015,17,5,2015,88,68,
MSL,5-18-2015,18,5,2015,87,66,
MSL,5-19-2015,19,5,2015,85,63,
MSL,5-20-2015,20,5,2015,85,60,
MSL,5-21-2015,21,5,2015,87,63,
MSN,5-12-2015,12,5,2015,55,36,
MSN,5-13-2015,13,5,2015,64,42,
MSN,5-14-2015,14,5,2015,64,54,
MSN,5-15-2015,15,5,2015,72,52,
MSN,5-16-2015,16,5,2015,77,59,
MSN,5-17-2015,17,5,2015,78,63,
MSN,5-18-2015,18,5,2015,74,47,
MSN,5-19-2015,19,5,2015,68,45,
MSN,5-20-2015,20,5,2015,70,48,
MSN,5-21-2015,21,5,2015,73,53,
MSO,5-12-2015,12,5,2015,66,42,
MSO,5-13-2015,13,5,2015,65,41,
MSO,5-14-2015,14,5,2015,71,44,
MSO,5-15-2015,15,5,2015,69,47,
MSO,5-16-2015,16,5,2015,64,43,
MSO,5-17-2015,17,5,2015,66,36,
MSO,5-18-2015,18,5,2015,73,39,
MSO,5-19-2015,19,5,2015,73,43,
MSO,5-20-2015,20,5,2015,74,44,
MSO,5-21-2015,21,5,2015,74,45,
MSP,5-12-2015,12,5,2015,57,42,
MSP,5-13-2015,13,5,2015,66,52,
MSP,5-14-2015,14,5,2015,55,53,
MSP,5-15-2015,15,5,2015,68,55,
MSP,5-16-2015,16,5,2015,77,65,
MSP,5-17-2015,17,5,2015,78,54,
MSP,5-18-2015,18,5,2015,64,44,
MSP,5-19-2015,19,5,2015,66,46,
MSP,5-20-2015,20,5,2015,70,53,
MSP,5-21-2015,21,5,2015,72,56,
MSS,5-12-2015,12,5,2015,70,44,
MSS,5-13-2015,13,5,2015,63,36,
MSS,5-14-2015,14,5,2015,67,41,
MSS,5-15-2015,15,5,2015,69,48,
MSS,5-16-2015,16,5,2015,71,53,
MSS,5-17-2015,17,5,2015,81,57,
MSS,5-18-2015,18,5,2015,83,61,
MSS,5-19-2015,19,5,2015,74,50,
MSS,5-20-2015,20,5,2015,67,47,
MSS,5-21-2015,21,5,2015,71,51,
MSY,5-12-2015,12,5,2015,86,71,
MSY,5-13-2015,13,5,2015,88,72,
MSY,5-14-2015,14,5,2015,87,73,
MSY,5-15-2015,15,5,2015,85,74,
MSY,5-16-2015,16,5,2015,87,75,
MSY,5-17-2015,17,5,2015,88,75,
MSY,5-18-2015,18,5,2015,87,74,
MSY,5-19-2015,19,5,2015,87,73,
MSY,5-20-2015,20,5,2015,88,73,
MSY,5-21-2015,21,5,2015,88,75,
MTH,5-12-2015,12,5,2015,85,78,
MTH,5-13-2015,13,5,2015,87,78,
MTH,5-14-2015,14,5,2015,87,78,
MTH,5-15-2015,15,5,2015,87,78,
MTH,5-16-2015,16,5,2015,87,78,
MTH,5-17-2015,17,5,2015,87,78,
MTH,5-18-2015,18,5,2015,87,78,
MTH,5-19-2015,19,5,2015,86,78,
MTH,5-20-2015,20,5,2015,88,78,
MTH,5-21-2015,21,5,2015,88,79,
MTJ,5-12-2015,12,5,2015,74,48,
MTJ,5-13-2015,13,5,2015,70,45,
MTJ,5-14-2015,14,5,2015,73,47,
MTJ,5-15-2015,15,5,2015,60,39,
MTJ,5-16-2015,16,5,2015,57,41,
MTJ,5-17-2015,17,5,2015,66,42,
MTJ,5-18-2015,18,5,2015,71,46,
MTJ,5-19-2015,19,5,2015,71,45,
MTJ,5-20-2015,20,5,2015,74,46,
MTJ,5-21-2015,21,5,2015,72,47,
MTO,5-12-2015,12,5,2015,66,45,
MTO,5-13-2015,13,5,2015,69,51,
MTO,5-14-2015,14,5,2015,70,60,
MTO,5-15-2015,15,5,2015,79,64,
MTO,5-16-2015,16,5,2015,78,66,
MTO,5-17-2015,17,5,2015,84,68,
MTO,5-18-2015,18,5,2015,78,54,
MTO,5-19-2015,19,5,2015,69,50,
MTO,5-20-2015,20,5,2015,72,52,
MTO,5-21-2015,21,5,2015,76,58,
MTW,5-12-2015,12,5,2015,53,37,
MTW,5-13-2015,13,5,2015,53,39,
MTW,5-14-2015,14,5,2015,54,45,
MTW,5-15-2015,15,5,2015,57,47,
MTW,5-16-2015,16,5,2015,61,48,
MTW,5-17-2015,17,5,2015,67,57,
MTW,5-18-2015,18,5,2015,71,44,
MTW,5-19-2015,19,5,2015,60,43,
MTW,5-20-2015,20,5,2015,61,48,
MTW,5-21-2015,21,5,2015,63,50,
MUO,5-12-2015,12,5,2015,75,41,
MUO,5-13-2015,13,5,2015,69,44,
MUO,5-14-2015,14,5,2015,73,46,
MUO,5-15-2015,15,5,2015,69,46,
MUO,5-16-2015,16,5,2015,63,45,
MUO,5-17-2015,17,5,2015,71,47,
MUO,5-18-2015,18,5,2015,74,46,
MUO,5-19-2015,19,5,2015,75,48,
MUO,5-20-2015,20,5,2015,76,48,
MUO,5-21-2015,21,5,2015,73,47,
MWH,5-12-2015,12,5,2015,70,50,
MWH,5-13-2015,13,5,2015,61,44,
MWH,5-14-2015,14,5,2015,74,48,
MWH,5-15-2015,15,5,2015,76,51,
MWH,5-16-2015,16,5,2015,79,51,
MWH,5-17-2015,17,5,2015,78,51,
MWH,5-18-2015,18,5,2015,81,53,
MWH,5-19-2015,19,5,2015,82,52,
MWH,5-20-2015,20,5,2015,81,52,
MWH,5-21-2015,21,5,2015,81,50,
MWL,5-12-2015,12,5,2015,68,60,
MWL,5-13-2015,13,5,2015,73,65,
MWL,5-14-2015,14,5,2015,83,67,
MWL,5-15-2015,15,5,2015,80,68,
MWL,5-16-2015,16,5,2015,84,67,
MWL,5-17-2015,17,5,2015,85,66,
MWL,5-18-2015,18,5,2015,83,66,
MWL,5-19-2015,19,5,2015,81,64,
MWL,5-20-2015,20,5,2015,81,66,
MWL,5-21-2015,21,5,2015,83,68,
MYF,5-12-2015,12,5,2015,66,58,
MYF,5-13-2015,13,5,2015,65,59,
MYF,5-14-2015,14,5,2015,64,58,
MYF,5-15-2015,15,5,2015,63,58,
MYF,5-16-2015,16,5,2015,65,57,
MYF,5-17-2015,17,5,2015,65,59,
MYF,5-18-2015,18,5,2015,66,59,
MYF,5-19-2015,19,5,2015,66,59,
MYF,5-20-2015,20,5,2015,65,59,
MYF,5-21-2015,21,5,2015,65,58,
MYL,5-12-2015,12,5,2015,61,38,
MYL,5-13-2015,13,5,2015,58,35,
MYL,5-14-2015,14,5,2015,64,39,
MYL,5-15-2015,15,5,2015,60,42,
MYL,5-16-2015,16,5,2015,59,38,
MYL,5-17-2015,17,5,2015,64,38,
MYL,5-18-2015,18,5,2015,66,38,
MYL,5-19-2015,19,5,2015,66,38,
MYL,5-20-2015,20,5,2015,67,39,
MYL,5-21-2015,21,5,2015,66,41,
MYV,5-12-2015,12,5,2015,74,50,
MYV,5-13-2015,13,5,2015,73,50,
MYV,5-14-2015,14,5,2015,66,48,
MYV,5-15-2015,15,5,2015,74,50,
MYV,5-16-2015,16,5,2015,77,51,
MYV,5-17-2015,17,5,2015,79,51,
MYV,5-18-2015,18,5,2015,80,51,
MYV,5-19-2015,19,5,2015,81,52,
MYV,5-20-2015,20,5,2015,82,52,
MYV,5-21-2015,21,5,2015,80,54,
NGF,5-12-2015,12,5,2015,79,72,
NGF,5-13-2015,13,5,2015,80,72,
NGF,5-14-2015,14,5,2015,80,73,
NGF,5-15-2015,15,5,2015,81,73,
NGF,5-16-2015,16,5,2015,80,73,
NGF,5-17-2015,17,5,2015,80,73,
NGF,5-18-2015,18,5,2015,81,74,
NGF,5-19-2015,19,5,2015,81,73,
NGF,5-20-2015,20,5,2015,81,73,
NGF,5-21-2015,21,5,2015,81,73,
NUQ,5-12-2015,12,5,2015,63,50,
NUQ,5-13-2015,13,5,2015,67,53,
NUQ,5-14-2015,14,5,2015,64,50,
NUQ,5-15-2015,15,5,2015,64,51,
NUQ,5-16-2015,16,5,2015,67,51,
NUQ,5-17-2015,17,5,2015,66,50,
NUQ,5-18-2015,18,5,2015,67,52,
NUQ,5-19-2015,19,5,2015,67,52,
NUQ,5-20-2015,20,5,2015,67,52,
NUQ,5-21-2015,21,5,2015,68,52,
NYL,5-12-2015,12,5,2015,92,65,
NYL,5-13-2015,13,5,2015,91,63,
NYL,5-14-2015,14,5,2015,85,59,
NYL,5-15-2015,15,5,2015,77,56,
NYL,5-16-2015,16,5,2015,83,62,
NYL,5-17-2015,17,5,2015,89,63,
NYL,5-18-2015,18,5,2015,91,64,
NYL,5-19-2015,19,5,2015,92,63,
NYL,5-20-2015,20,5,2015,91,63,
NYL,5-21-2015,21,5,2015,88,62,
OAK,5-12-2015,12,5,2015,63,50,
OAK,5-13-2015,13,5,2015,64,53,
OAK,5-14-2015,14,5,2015,61,50,
OAK,5-15-2015,15,5,2015,62,51,
OAK,5-16-2015,16,5,2015,63,51,
OAK,5-17-2015,17,5,2015,61,51,
OAK,5-18-2015,18,5,2015,63,52,
OAK,5-19-2015,19,5,2015,62,52,
OAK,5-20-2015,20,5,2015,62,52,
OAK,5-21-2015,21,5,2015,64,52,
ODX,5-12-2015,12,5,2015,70,46,
ODX,5-13-2015,13,5,2015,72,51,
ODX,5-14-2015,14,5,2015,75,48,
ODX,5-15-2015,15,5,2015,77,59,
ODX,5-16-2015,16,5,2015,79,52,
ODX,5-17-2015,17,5,2015,77,41,
ODX,5-18-2015,18,5,2015,66,38,
ODX,5-19-2015,19,5,2015,68,46,
ODX,5-20-2015,20,5,2015,68,50,
ODX,5-21-2015,21,5,2015,73,53,
OFK,5-12-2015,12,5,2015,70,48,
OFK,5-13-2015,13,5,2015,74,53,
OFK,5-14-2015,14,5,2015,71,51,
OFK,5-15-2015,15,5,2015,78,61,
OFK,5-16-2015,16,5,2015,80,59,
OFK,5-17-2015,17,5,2015,81,44,
OFK,5-18-2015,18,5,2015,65,43,
OFK,5-19-2015,19,5,2015,70,48,
OFK,5-20-2015,20,5,2015,71,53,
OFK,5-21-2015,21,5,2015,75,57,
OGB,5-12-2015,12,5,2015,92,65,
OGB,5-13-2015,13,5,2015,86,60,
OGB,5-14-2015,14,5,2015,85,63,
OGB,5-15-2015,15,5,2015,83,64,
OGB,5-16-2015,16,5,2015,85,67,
OGB,5-17-2015,17,5,2015,89,68,
OGB,5-18-2015,18,5,2015,87,67,
OGB,5-19-2015,19,5,2015,88,69,
OGB,5-20-2015,20,5,2015,89,67,
OGB,5-21-2015,21,5,2015,84,66,
OGG,5-12-2015,12,5,2015,84,68,
OGG,5-13-2015,13,5,2015,84,68,
OGG,5-14-2015,14,5,2015,84,69,
OGG,5-15-2015,15,5,2015,87,70,
OGG,5-16-2015,16,5,2015,84,69,
OGG,5-17-2015,17,5,2015,85,70,
OGG,5-18-2015,18,5,2015,85,71,
OGG,5-19-2015,19,5,2015,84,70,
OGG,5-20-2015,20,5,2015,84,70,
OGG,5-21-2015,21,5,2015,85,70,
OJC,5-12-2015,12,5,2015,70,48,
OJC,5-13-2015,13,5,2015,71,56,
OJC,5-14-2015,14,5,2015,75,63,
OJC,5-15-2015,15,5,2015,80,64,
OJC,5-16-2015,16,5,2015,78,67,
OJC,5-17-2015,17,5,2015,84,58,
OJC,5-18-2015,18,5,2015,70,53,
OJC,5-19-2015,19,5,2015,72,54,
OJC,5-20-2015,20,5,2015,74,58,
OJC,5-21-2015,21,5,2015,77,62,
OKC,5-12-2015,12,5,2015,72,56,
OKC,5-13-2015,13,5,2015,62,62,
OKC,5-14-2015,14,5,2015,81,67,
OKC,5-15-2015,15,5,2015,76,68,
OKC,5-16-2015,16,5,2015,76,65,
OKC,5-17-2015,17,5,2015,84,62,
OKC,5-18-2015,18,5,2015,74,59,
OKC,5-19-2015,19,5,2015,76,59,
OKC,5-20-2015,20,5,2015,77,64,
OKC,5-21-2015,21,5,2015,78,67,
OLF,5-12-2015,12,5,2015,69,40,
OLF,5-13-2015,13,5,2015,68,41,
OLF,5-14-2015,14,5,2015,69,44,
OLF,5-15-2015,15,5,2015,69,48,
OLF,5-16-2015,16,5,2015,64,44,
OLF,5-17-2015,17,5,2015,59,33,
OLF,5-18-2015,18,5,2015,64,35,
OLF,5-19-2015,19,5,2015,70,40,
OLF,5-20-2015,20,5,2015,73,44,
OLF,5-21-2015,21,5,2015,77,48,
OLM,5-12-2015,12,5,2015,59,47,
OLM,5-13-2015,13,5,2015,59,40,
OLM,5-14-2015,14,5,2015,70,47,
OLM,5-15-2015,15,5,2015,66,48,
OLM,5-16-2015,16,5,2015,64,45,
OLM,5-17-2015,17,5,2015,71,47,
OLM,5-18-2015,18,5,2015,75,49,
OLM,5-19-2015,19,5,2015,73,48,
OLM,5-20-2015,20,5,2015,73,47,
OLM,5-21-2015,21,5,2015,72,48,
OLS,5-12-2015,12,5,2015,80,49,
OLS,5-13-2015,13,5,2015,84,52,
OLS,5-14-2015,14,5,2015,82,49,
OLS,5-15-2015,15,5,2015,74,44,
OLS,5-16-2015,16,5,2015,75,45,
OLS,5-17-2015,17,5,2015,81,49,
OLS,5-18-2015,18,5,2015,85,51,
OLS,5-19-2015,19,5,2015,86,51,
OLS,5-20-2015,20,5,2015,85,50,
OLS,5-21-2015,21,5,2015,82,48,
OLZ,5-12-2015,12,5,2015,60,39,
OLZ,5-13-2015,13,5,2015,67,50,
OLZ,5-14-2015,14,5,2015,58,55,
OLZ,5-15-2015,15,5,2015,74,56,
OLZ,5-16-2015,16,5,2015,81,64,
OLZ,5-17-2015,17,5,2015,78,54,
OLZ,5-18-2015,18,5,2015,62,42,
OLZ,5-19-2015,19,5,2015,66,45,
OLZ,5-20-2015,20,5,2015,69,50,
OLZ,5-21-2015,21,5,2015,71,55,
OMA,5-12-2015,12,5,2015,69,48,
OMA,5-13-2015,13,5,2015,74,55,
OMA,5-14-2015,14,5,2015,71,53,
OMA,5-15-2015,15,5,2015,79,63,
OMA,5-16-2015,16,5,2015,80,65,
OMA,5-17-2015,17,5,2015,83,50,
OMA,5-18-2015,18,5,2015,68,46,
OMA,5-19-2015,19,5,2015,71,49,
OMA,5-20-2015,20,5,2015,72,55,
OMA,5-21-2015,21,5,2015,77,60,
OME,5-12-2015,12,5,2015,35,35,
OME,5-13-2015,13,5,2015,44,36,
OME,5-14-2015,14,5,2015,41,37,
OME,5-15-2015,15,5,2015,41,36,
OME,5-16-2015,16,5,2015,44,39,
OME,5-17-2015,17,5,2015,45,39,
OME,5-18-2015,18,5,2015,45,40,
OME,5-19-2015,19,5,2015,49,41,
OME,5-20-2015,20,5,2015,49,42,
OME,5-21-2015,21,5,2015,49,39,
OMK,5-12-2015,12,5,2015,70,50,
OMK,5-13-2015,13,5,2015,59,45,
OMK,5-14-2015,14,5,2015,74,48,
OMK,5-15-2015,15,5,2015,80,50,
OMK,5-16-2015,16,5,2015,82,52,
OMK,5-17-2015,17,5,2015,77,50,
OMK,5-18-2015,18,5,2015,82,51,
OMK,5-19-2015,19,5,2015,82,51,
OMK,5-20-2015,20,5,2015,82,50,
OMK,5-21-2015,21,5,2015,81,49,
ONA,5-12-2015,12,5,2015,57,37,
ONA,5-13-2015,13,5,2015,67,49,
ONA,5-14-2015,14,5,2015,59,53,
ONA,5-15-2015,15,5,2015,71,55,
ONA,5-16-2015,16,5,2015,79,65,
ONA,5-17-2015,17,5,2015,79,56,
ONA,5-18-2015,18,5,2015,66,43,
ONA,5-19-2015,19,5,2015,68,45,
ONA,5-20-2015,20,5,2015,71,50,
ONA,5-21-2015,21,5,2015,71,55,
ONO,5-12-2015,12,5,2015,73,44,
ONO,5-13-2015,13,5,2015,70,46,
ONO,5-14-2015,14,5,2015,73,48,
ONO,5-15-2015,15,5,2015,71,49,
ONO,5-16-2015,16,5,2015,69,48,
ONO,5-17-2015,17,5,2015,73,48,
ONO,5-18-2015,18,5,2015,76,49,
ONO,5-19-2015,19,5,2015,77,50,
ONO,5-20-2015,20,5,2015,77,50,
ONO,5-21-2015,21,5,2015,77,49,
ONT,5-12-2015,12,5,2015,77,51,
ONT,5-13-2015,13,5,2015,73,52,
ONT,5-14-2015,14,5,2015,63,50,
ONT,5-15-2015,15,5,2015,65,51,
ONT,5-16-2015,16,5,2015,71,53,
ONT,5-17-2015,17,5,2015,75,53,
ONT,5-18-2015,18,5,2015,74,53,
ONT,5-19-2015,19,5,2015,76,54,
ONT,5-20-2015,20,5,2015,75,54,
ONT,5-21-2015,21,5,2015,73,54,
OPF,5-12-2015,12,5,2015,85,76,
OPF,5-13-2015,13,5,2015,86,76,
OPF,5-14-2015,14,5,2015,86,76,
OPF,5-15-2015,15,5,2015,86,75,
OPF,5-16-2015,16,5,2015,86,76,
OPF,5-17-2015,17,5,2015,86,75,
OPF,5-18-2015,18,5,2015,87,74,
OPF,5-19-2015,19,5,2015,87,75,
OPF,5-20-2015,20,5,2015,88,75,
OPF,5-21-2015,21,5,2015,88,76,
ORD,5-12-2015,12,5,2015,59,46,
ORD,5-13-2015,13,5,2015,52,47,
ORD,5-14-2015,14,5,2015,63,58,
ORD,5-15-2015,15,5,2015,76,56,
ORD,5-16-2015,16,5,2015,70,58,
ORD,5-17-2015,17,5,2015,78,65,
ORD,5-18-2015,18,5,2015,76,54,
ORD,5-19-2015,19,5,2015,62,50,
ORD,5-20-2015,20,5,2015,61,53,
ORD,5-21-2015,21,5,2015,66,56,
ORF,5-12-2015,12,5,2015,90,64,
ORF,5-13-2015,13,5,2015,75,58,
ORF,5-14-2015,14,5,2015,70,55,
ORF,5-15-2015,15,5,2015,79,63,
ORF,5-16-2015,16,5,2015,85,67,
ORF,5-17-2015,17,5,2015,78,65,
ORF,5-18-2015,18,5,2015,78,66,
ORF,5-19-2015,19,5,2015,83,66,
ORF,5-20-2015,20,5,2015,75,62,
ORF,5-21-2015,21,5,2015,75,62,
ORH,5-12-2015,12,5,2015,83,49,
ORH,5-13-2015,13,5,2015,61,43,
ORH,5-14-2015,14,5,2015,70,45,
ORH,5-15-2015,15,5,2015,72,52,
ORH,5-16-2015,16,5,2015,63,52,
ORH,5-17-2015,17,5,2015,67,51,
ORH,5-18-2015,18,5,2015,73,56,
ORH,5-19-2015,19,5,2015,77,60,
ORH,5-20-2015,20,5,2015,72,50,
ORH,5-21-2015,21,5,2015,73,51,
ORL,5-12-2015,12,5,2015,91,72,
ORL,5-13-2015,13,5,2015,92,72,
ORL,5-14-2015,14,5,2015,90,72,
ORL,5-15-2015,15,5,2015,88,72,
ORL,5-16-2015,16,5,2015,89,71,
ORL,5-17-2015,17,5,2015,92,72,
ORL,5-18-2015,18,5,2015,91,72,
ORL,5-19-2015,19,5,2015,91,73,
ORL,5-20-2015,20,5,2015,93,74,
ORL,5-21-2015,21,5,2015,93,75,
OSH,5-12-2015,12,5,2015,52,37,
OSH,5-13-2015,13,5,2015,61,42,
OSH,5-14-2015,14,5,2015,62,49,
OSH,5-15-2015,15,5,2015,67,50,
OSH,5-16-2015,16,5,2015,74,56,
OSH,5-17-2015,17,5,2015,77,62,
OSH,5-18-2015,18,5,2015,75,47,
OSH,5-19-2015,19,5,2015,68,46,
OSH,5-20-2015,20,5,2015,68,51,
OSH,5-21-2015,21,5,2015,70,53,
OTH,5-12-2015,12,5,2015,55,46,
OTH,5-13-2015,13,5,2015,58,46,
OTH,5-14-2015,14,5,2015,59,50,
OTH,5-15-2015,15,5,2015,57,50,
OTH,5-16-2015,16,5,2015,57,47,
OTH,5-17-2015,17,5,2015,60,49,
OTH,5-18-2015,18,5,2015,60,50,
OTH,5-19-2015,19,5,2015,58,49,
OTH,5-20-2015,20,5,2015,61,49,
OTH,5-21-2015,21,5,2015,60,49,
OTM,5-12-2015,12,5,2015,66,42,
OTM,5-13-2015,13,5,2015,71,52,
OTM,5-14-2015,14,5,2015,64,58,
OTM,5-15-2015,15,5,2015,78,61,
OTM,5-16-2015,16,5,2015,81,66,
OTM,5-17-2015,17,5,2015,83,56,
OTM,5-18-2015,18,5,2015,67,46,
OTM,5-19-2015,19,5,2015,70,47,
OTM,5-20-2015,20,5,2015,71,51,
OTM,5-21-2015,21,5,2015,75,57,
OTZ,5-12-2015,12,5,2015,37,35,
OTZ,5-13-2015,13,5,2015,50,37,
